用户选择,建表决定,采集状态,建议,建议目标表,类别,模块,section,metric_key,字段名,口径,data_type,单位,facts数,样本值,命中端点,catalog端点,source_keys,source_paths样本,证据文件,备注
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,page_views,昨日浏览量,ota_channel,business,,0,,,"competitor_flow, competitor_flow_source","pvDataList, pageViewDataList, PV, pv, pageViews",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-概览,competitor_overview,psi_score,PSI服务质量分,ota_channel,business,,0,,,competitor_service,"psi, PSI, psiScore, qualityscore, serviceScore, totalScore",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,qunar_competitor_avg_visitor,去哪儿竞争圈平均访客,ota_channel,business,,0,,,"competitor_flow, competitor_flow_source",qunarCompetitorAvgNumber,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,qunar_visitor_rank,去哪儿访客排名,ota_channel,business,,0,,,"competitor_flow, competitor_flow_source",qunarVisitorRank,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,rank,竞争圈排名,ota_channel,business,,0,,,competitor_management,"rank, rank2, visitorRank, rankOfAmount, rankOfOrderQuantity, competitorRank, ranking",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-概览,competitor_overview,reply_rank,回复排名,ota_channel,business,,0,,,competitor_service,"imScoreHtlrank, replyrate5mRank",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-概览,competitor_overview,reply_rate,5分钟回复率,ota_channel,business,,0,,,competitor_service,"replyrate5m, replyRate, fiveMinuteReplyRate",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-概览,competitor_overview,reward_score,奖励分,ota_channel,business,,0,,,competitor_service,"rewardScore, bonusScore",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,room_nights,间夜量,ota_channel,business,,0,,,competitor_management,"quantity, bookQuantity, synchronizationBookQuantity, roomNights, nightNum, occupiedRooms, checkOutQuantity",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-概览,competitor_overview,service_score,服务质量分,ota_channel,business,,0,,,competitor_service,serviceScore,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-概览,competitor_overview,service_score_rank,服务质量排名,ota_channel,business,,0,,,competitor_service,serviceScoreRank,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,source_name,流量来源,ota_channel,business,,0,,,"competitor_flow, competitor_flow_source","sourceName, sourceNameTag",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,tensity,紧张度,ota_channel,business,,0,,,competitor_management,"tensityScore, tensity, Tensity, nowTensityDetail",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,visitor_count,访客量,ota_channel,business,,0,,,"competitor_flow, competitor_flow_source","lastVisitorTotal, visitorTotal, UV, uv, visitorCount, pageViews",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-概览,competitor_overview,visitor_rank,访客排名,ota_channel,business,,0,,,"competitor_flow, competitor_flow_source",visitorRank,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,common_view_rate,共同浏览率,ota_channel,business,,0,,,"loss_order_summary, loss_compete_hotel","commonViewRate, browseRate",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,competitor_hotel_name,流失酒店名称,ota_channel,business,,0,,,"loss_order_summary, loss_compete_hotel","hotelName, competeHotelName",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,date,日期,ota_channel,business,,0,,,"loss_order_summary, loss_compete_hotel","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,follow_status,关注状态,ota_channel,business,,0,,,loss_compete_hotel,"followStatus, isFollow",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,hotel_id,酒店ID,ota_channel,business,,0,,,"loss_order_summary, loss_compete_hotel","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,hotel_name,酒店名称,ota_channel,business,,0,,,"loss_order_summary, loss_compete_hotel","hotelName, hotel_name, name",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,loss_order_amount,流失订单金额,ota_channel,business,CNY,0,,,loss_order_summary,"lossOrderAmount, amount",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,loss_order_count,流失订单量,ota_channel,business,,0,,,loss_order_summary,"lossOrderCount, lossOrderNum, orderCount",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,loss_room_nights,流失间夜量,ota_channel,business,,0,,,loss_order_summary,"lossRoomNight, lossNightCount, roomNights",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-流失分析,loss_analysis,order_conversion_rate,下单转化率,ota_channel,business,,0,,,"loss_order_summary, loss_compete_hotel","orderConversionRate, conversionRate",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,amount_rank,预订销售额排名,ota_channel,traffic,,0,,,competitor_rank,"amountRank, orderAmountRank, bookingGMVrank, amount",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,服务质量/IM,竞争圈-榜单,competitor_rank,comment_score_rank,点评分排名,ota_channel,traffic,,0,,,competitor_rank,commentScore,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,conversion_rate_rank,APP转化率排名,ota_channel,traffic,,0,,,competitor_rank,"convertionRate, conversionRate",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,date,日期,ota_channel,traffic,,0,,,competitor_rank,"date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,hotel_id,酒店ID,ota_channel,traffic,,0,,,competitor_rank,"hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,hotel_name,酒店名称,ota_channel,traffic,,0,,,competitor_rank,"hotelName, hotel_name, name",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,occupancy_rate_rank,出租率排名,ota_channel,traffic,,0,,,competitor_rank,rentalRaterank,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,order_rank,预订订单量排名,ota_channel,traffic,,0,,,competitor_rank,"orderRank, orderQuantityRank, bookingOrdersrank, bookOrderNum",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,rank_metric,榜单指标,ota_channel,traffic,,0,,,competitor_rank,"rankType, metric, rankName",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,room_nights_rank,在店间夜排名,ota_channel,traffic,,0,,,competitor_rank,"stayInRNrank, quantity",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,traffic_rank,流量排名,ota_channel,traffic,,0,,,competitor_rank,"trafficRank, appDetailUvRank",,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-模块超时,暂不建表,,竞争圈,竞争圈-榜单,competitor_rank,visitor_rank,APP访客量排名,ota_channel,traffic,,0,,,competitor_rank,totalDetailNum,,,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,avg_price,平均卖价,ota_channel,business,CNY,0,,,user_profile_dimensions,"averagePrice, synchronizationAveragePrice, avgPrice, adr, minPrice",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,竞争圈,用户行为-用户画像,user_profile,competitor_average,竞争圈平均值,ota_channel,business,,0,,,user_profile_dimensions,"competitorsAverageOrderQuantity, competitorsAverageOccupiedRooms, competitorAvgNumber, competitorTensityScore",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,辅助事实,用户行为-用户画像,user_profile,conversion_rate,成交/下单转化率,ota_channel,business,,0,,,user_profile_dimensions,"orderConversionRate, closeRate, conversionRate, convertionRate, cvr",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,date,日期,ota_channel,business,,0,,,"user_profile_features, user_profile_dimensions","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,辅助事实,用户行为-用户画像,user_profile,hotel_id,酒店ID,ota_channel,business,,0,,,"user_profile_features, user_profile_dimensions","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,occupancy_rate,出租率,ota_channel,business,,0,,,user_profile_dimensions,"rentalRate, occupancyRate",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,order_amount,预订销售额,ota_channel,business,CNY,0,,,user_profile_dimensions,"amount, bookAmount, synchronizationBookAmount, orderAmount, saleAmount, ordamount, totalAmount, bookingAmount",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,order_count,预订订单数,ota_channel,business,,0,,,user_profile_dimensions,"orderQuantity, synchronizationOrderQuantity, bookOrderNum, orderCount, orderNum, ordquantity, bookingCount",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,辅助事实,用户行为-用户画像,user_profile,price_band,消费档位,ota_channel,business,,0,,,"user_profile_features, user_profile_dimensions","price, priceInfo, priceBand",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,竞争圈,用户行为-用户画像,user_profile,rank,竞争圈排名,ota_channel,business,,0,,,user_profile_dimensions,"rank, rank2, visitorRank, rankOfAmount, rankOfOrderQuantity, competitorRank, ranking",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,room_nights,间夜量,ota_channel,business,,0,,,user_profile_dimensions,"quantity, bookQuantity, synchronizationBookQuantity, roomNights, nightNum, occupiedRooms, checkOutQuantity",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,辅助事实,用户行为-用户画像,user_profile,strategy,提升策略,ota_channel,business,,0,,,"user_profile_features, user_profile_dimensions","strategy, suggestion, imageList",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,收益销售,用户行为-用户画像,user_profile,tensity,紧张度,ota_channel,business,,0,,,user_profile_dimensions,"tensityScore, tensity, Tensity, nowTensityDetail",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-本轮未触发,暂不建表,,用户行为,用户行为-用户画像,user_profile,user_type,用户类型,ota_channel,business,,0,,,"user_profile_features, user_profile_dimensions","userType, travelType",,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,本轮未形成可用标准字段，不能用兜底值代替
,,已采到-门禁通过,建议建表候选,ota_ctrip_user_profile_daily,用户行为,用户行为-用户画像,user_profile,booking_days,提前预订天数,ota_channel,business,,8,当天预定 / 当天预定 / 当天预定 / 当天预定 / 当天预定 / 当天预定,user_profile_features,"user_profile_features, user_profile_dimensions","bookingDays, advanceDays, leadTime, bookingdays",data.0.bookingdays | data.1.bookingdays,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,可入辅助事实表/非核心指标,ota_ctrip_user_profile_daily,辅助事实,用户行为-用户画像,user_profile,hotel_name,酒店名称,ota_channel,business,,8,,user_profile_features,"user_profile_features, user_profile_dimensions","hotelName, hotel_name, name, hotelname",data.0.hotelname | data.1.hotelname,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_user_profile_daily,用户行为,用户行为-用户画像,user_profile,stay_days,入住天数,ota_channel,business,,8,1天 / 1天 / 1天 / 1天 / 1天 / 1天,user_profile_features,"user_profile_features, user_profile_dimensions","stayDays, stayLength, staydays",data.0.staydays | data.1.staydays,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_user_profile_daily,用户行为,用户行为-用户画像,user_profile,user_age,年龄段,ota_channel,business,,8,35-44 / 25-34 / 35-44 / 25-34 / 35-44 / 25-34,user_profile_features,"user_profile_features, user_profile_dimensions","age, ageRange, userAge",data.0.age | data.1.age,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_user_profile_daily,用户行为,用户行为-用户画像,user_profile,user_sex,用户性别,ota_channel,business,,8,男 / 男 / 男 / 男 / 男 / 男,user_profile_features,"user_profile_features, user_profile_dimensions","sex, gender, userSex",data.0.sex | data.1.sex,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_user_profile_daily,用户行为,用户行为-用户画像,user_profile,user_source,客源来源,ota_channel,business,,8,异地 / 异地 / 异地 / 异地 / 异地 / 异地,user_profile_features,"user_profile_features, user_profile_dimensions","source, userSource, cityName",data.0.source | data.1.source,ctrip_section_trial_tiancheng_58_user_profile_20260602133500.json,仅代表携程OTA渠道口径
,,未采到-本轮未触发,暂不建表,,服务质量/IM,用户行为-IM看板,im_board,hotel_name,酒店名称,ota_channel,quality,,0,,,"im_index, im_trend","hotelName, hotel_name, name",,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,本轮未形成可用标准字段，不能用兜底值代替
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,date,日期,ota_channel,quality,,360,2026-05-01 / 2026-05-02 / 2026-05-03 / 2026-05-04 / 2026-05-05 / 2026-05-06,"im_trend, im_index","im_index, im_trend","date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime, effectdate",imOrderConversionRateByDayList.0.effectdate | imOrderConversionRateByDayList.1.effectdate | imOrderConversionRateByDayList.2.effectdate | imOrderConversionRateByDayList.3.effectdate,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,five_min_reply_rate,5分钟回复率,ota_channel,quality,,183,93.02 / 71.43 / 100 / 100 / 100 / 0,im_index,im_index,"replyRate5m, fiveMinReplyRate, replyRate, replyrate5m",imIndexOverview.replyrate5m | myIndexList.0.replyrate5m | myIndexList.1.replyrate5m | myIndexList.2.replyrate5m,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,hotel_id,酒店ID,ota_channel,quality,,366,6866634 / 6866634 / 6866634 / 6866634 / 6866634 / 6866634,im_index,"im_index, im_trend","hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",imIndexOverview.masterhotelid | myIndexList.0.masterhotelid | myIndexList.1.masterhotelid | myIndexList.2.masterhotelid,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,im_order_conversion_rate,IM客人转化率,ota_channel,quality,,90,0 / 0 / 0 / 0 / 0 / 0,im_trend,im_trend,"orderConversionRate, conversionRate, htlreplyCr",imOrderConversionRateByDayList.0.htlreplyCr | imOrderConversionRateByDayList.1.htlreplyCr | imOrderConversionRateByDayList.2.htlreplyCr | imOrderConversionRateByDayList.3.htlreplyCr,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,im_rank,IM竞争圈排名,ota_channel,quality,,9,15 / 6 / 22 / 15 / 6 / 22,im_index,im_index,"rank, rank2, replyrate5mRank, manualreplyrate5mRank, aisolverateRank",imIndexOverview.replyrate5mRank | imIndexOverview.manualreplyrate5mRank | imIndexOverview.aisolverateRank,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,manual_reply_rate,5分钟人工回复率,ota_channel,quality,,366,75 / 75 / 33.33 / 33.33 / 100 / 100,im_index,im_index,"manualReplyRate, humanReplyRate, manualreplyrate5m, manualreplyRate2m",imIndexOverview.manualreplyrate5m | imIndexOverview.manualreplyRate2m | myIndexList.0.manualreplyrate5m | myIndexList.0.manualreplyRate2m,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,manual_session_count,人工会话量,ota_channel,quality,,93,1 / 1 / 0 / 1 / 0 / 0,im_trend,im_trend,"manualSessionCount, humanSessionCount, manualreplyin5mnum, replynum",imSessionDistributeList.0.manualreplyin5mnum | imSessionDistributeList.1.manualreplyin5mnum | imSessionDistributeList.2.manualreplyin5mnum | imSessionDistributeList.3.manualreplyin5mnum,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,robot_resolution_rate,机器人解决率,ota_channel,quality,,183,68.89 / 57.14 / 50 / 100 / 0 / 0,im_index,im_index,"robotResolutionRate, robotResolveRate, aisolverate",imIndexOverview.aisolverate | myIndexList.0.aisolverate | myIndexList.1.aisolverate | myIndexList.2.aisolverate,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,robot_session_count,机器人会话量,ota_channel,quality,,90,4 / 1 / 2 / 0 / 0 / 2,im_trend,im_trend,"robotSessionCount, aisolveratenum",imSessionDistributeList.0.aisolveratenum | imSessionDistributeList.1.aisolveratenum | imSessionDistributeList.2.aisolveratenum | imSessionDistributeList.3.aisolveratenum,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,已采到-门禁通过,建议建表候选,ota_ctrip_im_daily,服务质量/IM,用户行为-IM看板,im_board,session_count,会话量,ota_channel,quality,,147,3 / 3 / 1 / 1 / 1 / 1,im_trend,im_trend,"sessionCount, totalSession, totalSessions, totalsessions, conversationCount, validsnum",imDateDistributeList.0.totalsessions | imDateDistributeList.1.totalsessions | imDateDistributeList.2.totalsessions | imDateDistributeList.3.totalsessions,ctrip_section_trial_tiancheng_58_im_board_20260602133800.json,仅代表携程OTA渠道口径
,,未采到-未验证,暂不建表,,广告推广,金字塔广告,ads_pyramid,diagnosis_text,诊断建议,ota_channel,advertising,,0,,,"ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","diagnosis, suggestion, interpretation, tasktext",,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-未验证,暂不建表,,广告推广,金字塔广告,ads_pyramid,hotel_name,酒店名称,ota_channel,advertising,,0,,,"ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters, ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","hotelName, hotel_name, name",,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-未验证,暂不建表,,广告推广,金字塔广告,ads_pyramid,notice_title,提示标题,ota_channel,advertising,,0,,,"ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","title, name, noticeTitle",,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-未验证,暂不建表,,广告推广,金字塔广告,ads_pyramid,target_url,页面跳转地址,ota_channel,advertising,,0,,,"ads_resource_yellow_bar, ads_dynamic_config, ads_report_injection","targetUrl, url",,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,本轮未形成可用标准字段，不能用兜底值代替
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ad_clicks,广告点击,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","click, clicks, clickCount",data.records.0.clicks | data.records.1.clicks | data.records.2.clicks | data.records.3.clicks,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ad_cost,广告花费,ota_channel,advertising,CNY,45,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","todayCost, cost, cashCost, bonusCost, spend, amount",data.records.0.todayCost | data.records.0.bonusCost | data.records.0.cashCost | data.records.1.todayCost,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ad_impressions,广告曝光,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","impression, impressions, exposure, showCount",data.records.0.impressions | data.records.1.impressions | data.records.2.impressions | data.records.3.impressions,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ad_order_amount,广告预订金额,ota_channel,advertising,CNY,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","orderAmount, saleAmount, revenue",data.records.0.orderAmount | data.records.1.orderAmount | data.records.2.orderAmount | data.records.3.orderAmount,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ad_orders,广告预订订单,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","orderCount, bookingCount, bookings",data.records.0.bookings | data.records.1.bookings | data.records.2.bookings | data.records.3.bookings,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,ad_room_nights,广告预订间夜,ota_channel,advertising,,15,0 / 0 / 0 / 0 / 0 / 0,"ads_report_list, ads_summary_report","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","roomNights, nights, quantity",data.records.0.nights | data.records.1.nights | data.records.2.nights | data.records.3.nights,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
,,已采到-需复核(门禁未过),复核后建广告表,ota_ctrip_ads_daily,广告推广,金字塔广告,ads_pyramid,campaign_id,推广计划ID,ota_channel,advertising,,20,2172881 / 2172881,"ads_filters, ads_report_list, ads_summary_report, ads_diagnostic_details","ads_summary_report, ads_report_list, ads_click_live, ads_diagnosis, ads_diagnostic_details, ads_interpretation, ads_peer_comparison, ads_filters","campaignId, campaign_id",data.campaignDTOList.0.campaignId | data.records.0.campaignId | data.records.1.campaignId | data.records.2.campaignId,ctrip_section_trial_tiancheng_58_ads_pyramid_20260602134100.json,仅代表携程OTA渠道口径
